Gene,Predicted Label,Probability
HLA-DQA1,[1],[0.78063565]
CLTCL1,[1],[0.7804145]
PIWIL1,[1],[0.78030145]
P4HA1,[1],[0.7783741]
PDS5B,[1],[0.7778277]
GDNF,[1],[0.77779615]
POLA1,[1],[0.77731615]
SMAD7,[1],[0.7769229]
GRB2,[1],[0.77556735]
IL12RB2,[1],[0.7754244]
LRP5,[1],[0.7749585]
PPP2R1A,[1],[0.7748902]
KCNJ6,[1],[0.7747321]
NF2,[1],[0.77471817]
MAP3K7,[1],[0.77433085]
ACTC1,[1],[0.77416563]
GRAP2,[1],[0.7740222]
PCDHB7,[1],[0.77315825]
NFIB,[1],[0.7724372]
MYH10,[1],[0.77230895]
INPPL1,[1],[0.77178574]
CKAP5,[1],[0.77161413]
LAMB4,[1],[0.77160734]
OGT,[1],[0.7704934]
IL2RG,[1],[0.77024376]
C2,[1],[0.77014124]
CHUK,[1],[0.7700105]
HLA-DPB1,[1],[0.7683269]
SFTPC,[1],[0.7676776]
PSMD11,[1],[0.7675966]
HGF,[1],[0.76730675]
FGF7,[1],[0.7666424]
HMGB2,[1],[0.7662727]
LRIG1,[1],[0.7660622]
SNCA,[1],[0.76575994]
GNA14,[1],[0.7654003]
PSMD3,[1],[0.7652274]
SEL1L,[1],[0.7651177]
AXIN1,[1],[0.7641098]
RAP1B,[1],[0.7640768]
ZFYVE16,[1],[0.7638911]
EIF2AK3,[1],[0.7632289]
ATF7IP,[1],[0.7622475]
POLR2E,[1],[0.76175845]
LAMB3,[1],[0.7616058]
CFTR,[1],[0.7613006]
HMGA2,[1],[0.7605136]
CSF2,[1],[0.76044714]
IRF7,[1],[0.7602321]
CTNNA2,[1],[0.76008284]
PSMB8,[1],[0.75954425]
TEAD2,[1],[0.7594916]
ANAPC5,[1],[0.75927746]
PBX1,[1],[0.7590062]
PKN2,[1],[0.7582262]
TRIM25,[1],[0.75819385]
RTEL1,[1],[0.75778824]
ANK1,[1],[0.75707656]
RPA1,[1],[0.75689334]
PLXNA1,[1],[0.7568132]
CALCRL,[1],[0.7567303]
IRS2,[1],[0.75658107]
GTSE1,[1],[0.7563887]
TLE2,[1],[0.7563205]
FCGR3A,[1],[0.7559035]
ACVR1B,[1],[0.7558967]
GLP1R,[1],[0.7556462]
NRP1,[1],[0.7556452]
AOX1,[1],[0.7553842]
VDR,[1],[0.75432515]
MAP2K2,[1],[0.75313747]
NGEF,[1],[0.7528978]
PHKA2,[1],[0.7525281]
KITLG,[1],[0.7522123]
CHST9,[1],[0.75181895]
PSMA4,[1],[0.7517921]
PCDH18,[1],[0.7510741]
PSMD1,[1],[0.7510294]
GOLGB1,[1],[0.7507807]
MAX,[1],[0.750705]
MAF,[1],[0.7506738]
DDX5,[1],[0.75066316]
IL5,[1],[0.7505234]
SGK1,[1],[0.7495305]
EIF4G1,[1],[0.7493949]
SMG1,[1],[0.7493632]
HCFC1,[1],[0.7486305]
GRM5,[1],[0.7485377]
UTP20,[1],[0.74832785]
VPS37A,[1],[0.7481185]
COL1A1,[1],[0.74786395]
COL4A3,[1],[0.7475787]
SIN3B,[1],[0.74756384]
ADAM12,[1],[0.7475192]
CACNA2D1,[1],[0.7469661]
GHR,[1],[0.7466758]
IL2RA,[1],[0.74655557]
HNF1A,[1],[0.74646777]
PCNA,[1],[0.7464503]
MPL,[1],[0.74620974]
PTN,[1],[0.7460788]
CCNF,[1],[0.74601775]
RPA2,[1],[0.7458772]
RAD17,[1],[0.74552405]
NR3C2,[1],[0.7453034]
DRD1,[1],[0.7451569]
SETD1B,[1],[0.74491566]
CPT1A,[1],[0.7445244]
DLC1,[1],[0.74445486]
CELSR3,[1],[0.74445385]
CARD6,[1],[0.7442774]
LGMN,[1],[0.74398077]
TNIK,[1],[0.74365383]
RAPGEF1,[1],[0.7434459]
CXCL13,[1],[0.7432192]
KIR3DL1,[1],[0.7430357]
ASPH,[1],[0.74294716]
CDC6,[1],[0.742532]
HBB,[1],[0.7423066]
RFC5,[1],[0.74173516]
KLF2,[1],[0.7416694]
IHH,[1],[0.74122083]
MMP25,[1],[0.74103594]
ST14,[1],[0.74079245]
STAT2,[1],[0.7407854]
CHRM1,[1],[0.7403518]
TLE4,[1],[0.74034435]
ARHGAP21,[1],[0.73927563]
TDGF1,[1],[0.73911345]
PSMB4,[1],[0.7389074]
CNOT3,[1],[0.7387196]
ANGPT4,[1],[0.7386156]
ITGAX,[1],[0.7385012]
IRAK3,[1],[0.7382772]
PTPN12,[1],[0.73804206]
RHOJ,[1],[0.73785996]
FLNC,[1],[0.73749375]
TRAF1,[1],[0.737364]
PSMB7,[1],[0.73720115]
POM121,[1],[0.73710936]
PTPN3,[1],[0.7370761]
PTPRF,[1],[0.73706764]
GNAI2,[1],[0.7366632]
DOCK8,[1],[0.73658717]
SLIT2,[1],[0.73584104]
NRG2,[1],[0.7356337]
BLM,[1],[0.7351797]
TRIOBP,[1],[0.735072]
NFKBIA,[1],[0.73447484]
ARHGAP31,[1],[0.7343978]
RANGAP1,[1],[0.7334237]
SFRP5,[1],[0.7327877]
EPHA7,[1],[0.7327789]
E2F1,[1],[0.7327519]
MAP1B,[1],[0.7326766]
PRKAG2,[1],[0.73253506]
XRN1,[1],[0.732176]
DOCK11,[1],[0.7316758]
PAK1,[1],[0.73163927]
CDK1,[1],[0.73158383]
COL5A3,[1],[0.73157144]
GLI1,[1],[0.7313875]
SLA,[1],[0.73122734]
CXCL12,[1],[0.73080385]
LDLR,[1],[0.73069155]
CLSPN,[1],[0.73042715]
SKI,[1],[0.7300845]
ACTG1,[1],[0.7299103]
MADD,[1],[0.7296935]
ESR1,[1],[0.729683]
IKBKB,[1],[0.72914326]
PSME3,[1],[0.7284442]
PSMA5,[1],[0.72823447]
IRF3,[1],[0.72758675]
BRIP1,[1],[0.7274746]
UBE2S,[1],[0.7272556]
PRMT1,[1],[0.7264582]
SIGIRR,[1],[0.72622144]
RAPGEF4,[1],[0.7261783]
RFC3,[1],[0.7257534]
TSG101,[1],[0.7253611]
PSMD4,[1],[0.7253098]
CNTN5,[1],[0.72521776]
MME,[1],[0.7246443]
FGF5,[1],[0.724552]
NPY,[1],[0.7238706]
NCAPD3,[1],[0.72379845]
NCOA6,[1],[0.72338396]
SCN5A,[1],[0.7232991]
PRKCI,[1],[0.7231293]
PTHLH,[1],[0.7229135]
MYLK3,[1],[0.7228061]
ARNT,[1],[0.7224437]
CBLC,[1],[0.72233826]
MDM2,[1],[0.72211826]
SNAP25,[1],[0.7221155]
EIF4A2,[1],[0.7218143]
CACNA1F,[1],[0.72179097]
RFC4,[1],[0.7216977]
NUP210,[1],[0.7213305]
KLRC3,[1],[0.72054005]
KIAA1549,[1],[0.7198657]
FAS,[1],[0.7193974]
GDF7,[1],[0.7188975]
ORC1,[1],[0.71853]
PSMD14,[1],[0.7183743]
HSP90B1,[1],[0.7183346]
PSMA6,[1],[0.71770614]
TNFRSF10B,[1],[0.7176305]
PRKAB2,[1],[0.7174823]
ABCA1,[1],[0.717336]
PRKAA1,[1],[0.7170791]
DNAJC27,[1],[0.7168216]
TLR5,[1],[0.7162302]
ZFP36L2,[1],[0.7162129]
C4B,[1],[0.71578026]
MAGI3,[1],[0.7146606]
HOXB13,[1],[0.7144253]
PROCR,[1],[0.71417123]
IL20RA,[1],[0.7140311]
KAT5,[1],[0.7139547]
GRIA4,[1],[0.71390116]
PCDHA8,[1],[0.7138336]
PPP3CB,[1],[0.71332794]
MAP3K11,[1],[0.7132586]
CDC42BPA,[1],[0.7129703]
HDAC4,[1],[0.71217436]
TRPA1,[1],[0.71204]
CYP17A1,[1],[0.71140283]
TCL1A,[1],[0.71138066]
SMAD1,[1],[0.71129024]
RAD21,[1],[0.7110517]
HNF4A,[1],[0.7108328]
HLA-E,[1],[0.71062195]
TRH,[1],[0.71056414]
BUB1B,[1],[0.71007437]
CSF2RB,[1],[0.70979446]
LPP,[1],[0.7090079]
SFRP2,[1],[0.70898855]
SCTR,[1],[0.7089704]
FGF22,[1],[0.7086794]
PYCARD,[1],[0.708473]
C1S,[1],[0.7084291]
SMARCC1,[1],[0.7084149]
GPLD1,[1],[0.7079805]
HS3ST2,[1],[0.70775235]
EPB41L3,[1],[0.707251]
NUP188,[1],[0.7062228]
NXF1,[1],[0.70585394]
EIF3A,[1],[0.7058523]
NUP98,[1],[0.7056272]
LIG3,[1],[0.7050018]
PAPPA,[1],[0.7048869]
TYRP1,[1],[0.7047063]
SUPT5H,[1],[0.70467466]
GTF2H4,[1],[0.7039828]
FCN3,[1],[0.7033263]
SMC2,[1],[0.7031496]
PSMD12,[1],[0.7030308]
PPP1CC,[1],[0.7030265]
RGS4,[1],[0.70251024]
PSMD6,[1],[0.70245486]
AKT2,[1],[0.7022025]
POLR2G,[1],[0.70196444]
C1QC,[1],[0.70124215]
TLR3,[1],[0.70123]
AURKA,[1],[0.7006399]
BCHE,[1],[0.70058477]
DNMT1,[1],[0.70050657]
ERC1,[1],[0.70040554]
EGLN3,[1],[0.70032924]
PAK3,[1],[0.7000506]
CELSR1,[1],[0.69932]
PRKG2,[1],[0.69910616]
SFRP4,[1],[0.69891405]
RBP2,[1],[0.69852006]
GZMA,[1],[0.6980964]
LY86,[1],[0.69775933]
C8G,[1],[0.6976897]
MCM7,[1],[0.6968844]
TNIP2,[1],[0.69652736]
IL5RA,[1],[0.6957119]
ACACB,[1],[0.69570833]
AMOT,[1],[0.69551224]
MAFA,[1],[0.6954975]
PAK6,[1],[0.69525504]
HGS,[1],[0.6948202]
TCHH,[1],[0.69463557]
IFT57,[1],[0.69432366]
TNFRSF10D,[1],[0.69400346]
BOC,[1],[0.6939591]
ISG15,[1],[0.6938367]
CCNB1,[1],[0.6936811]
APP,[1],[0.69314873]
FZD5,[1],[0.6927212]
GNAI3,[1],[0.692375]
VASP,[1],[0.6923066]
PSMD5,[1],[0.6921255]
IL23R,[1],[0.6920849]
TPTE,[1],[0.69148725]
LPAR1,[1],[0.6913447]
CCL5,[1],[0.69117135]
COL4A6,[1],[0.69093275]
PSMC5,[1],[0.6908774]
RAD1,[1],[0.6906268]
PPARGC1B,[1],[0.6903951]
ACADL,[1],[0.6902712]
PLN,[1],[0.69021297]
NUP153,[1],[0.6894379]
NRG4,[1],[0.68917686]
C1QB,[1],[0.68886197]
PSME2,[1],[0.6888383]
CD3D,[1],[0.68874305]
POLR2A,[1],[0.6886487]
CDC20,[1],[0.6886111]
IL12A,[1],[0.6883767]
FANCI,[1],[0.68831277]
DOCK7,[1],[0.6881113]
PSMB6,[1],[0.6877332]
CXCL14,[1],[0.6876408]
CXCL2,[1],[0.6873303]
PLK2,[1],[0.6873097]
CLASP1,[1],[0.6872534]
GNAZ,[1],[0.68705267]
BCL9L,[1],[0.6867223]
ACTN2,[1],[0.68647414]
CTNNA1,[1],[0.68647265]
PPP2R1B,[1],[0.6864047]
NEGR1,[1],[0.6862861]
PPP2R5D,[1],[0.6862417]
POLR2L,[1],[0.68608534]
CYP19A1,[1],[0.6858142]
PRKG1,[1],[0.6856976]
POLR2D,[1],[0.6856337]
NFIA,[1],[0.6853045]
OBSL1,[1],[0.6851906]
SMARCB1,[1],[0.68505913]
SAP30,[1],[0.6849273]
ARHGEF10,[1],[0.6840293]
SH3GL3,[1],[0.6839678]
SELP,[1],[0.6837746]
IL16,[1],[0.68375385]
RAD9A,[1],[0.6834369]
GIT1,[1],[0.68329245]
ARRB2,[1],[0.68306965]
ADCY6,[1],[0.6828381]
POLR2K,[1],[0.6825831]
WIF1,[1],[0.68258303]
PAXIP1,[1],[0.68251705]
THRAP3,[1],[0.6814787]
STX1A,[1],[0.6811389]
DNER,[1],[0.68109214]
GNG2,[1],[0.68108267]
DUSP9,[1],[0.6808643]
MYL3,[1],[0.68082535]
GRIK1,[1],[0.68071115]
NPHS1,[1],[0.6805508]
RASGRP2,[1],[0.6801414]
EDNRA,[1],[0.6799989]
GNAL,[1],[0.67973864]
BMPR2,[1],[0.6795776]
EPHB2,[1],[0.67956173]
NPR1,[1],[0.678956]
NPNT,[1],[0.678854]
DHX9,[1],[0.678694]
GLP2R,[1],[0.6785489]
E2F5,[1],[0.67853576]
AP2M1,[1],[0.67820305]
INCENP,[1],[0.67777413]
P4HA2,[1],[0.67762125]
CCNE1,[1],[0.677406]
EML4,[1],[0.6771391]
NUP133,[1],[0.6769316]
GAB2,[1],[0.676569]
MAP3K8,[1],[0.6759272]
HMGA1,[1],[0.6758657]
PARD6B,[1],[0.67571485]
MAPK12,[1],[0.6754408]
RMI1,[1],[0.675334]
RBL1,[1],[0.67504317]
VPS37C,[1],[0.67439693]
BCL10,[1],[0.6738661]
SYNJ1,[1],[0.6736785]
FANCA,[1],[0.6728336]
CXCL6,[1],[0.6727538]
LPAR2,[1],[0.67243534]
FGF1,[1],[0.6723928]
RBL2,[1],[0.6720358]
PSMB10,[1],[0.67197347]
TAL1,[1],[0.671898]
CUL4B,[1],[0.6716121]
SEMA3A,[1],[0.67138714]
STK11,[1],[0.6712545]
MGAT3,[1],[0.6711735]
NOD1,[1],[0.67115283]
NR2F2,[1],[0.67104375]
EGR2,[1],[0.6708116]
MMP20,[1],[0.67055804]
CNTRL,[1],[0.6702859]
INO80,[1],[0.67025274]
ADRB1,[1],[0.6701536]
RPS6KA1,[1],[0.6701477]
NUP155,[1],[0.6700671]
C4A,[1],[0.6699525]
EFNB1,[1],[0.6698158]
CFLAR,[1],[0.66935456]
FABP4,[1],[0.669079]
IL2RB,[1],[0.66886556]
TOPORS,[1],[0.6684842]
BMP6,[1],[0.668244]
CR1L,[1],[0.66805184]
MAP3K3,[1],[0.66802126]
CNR1,[1],[0.668011]
BMPR1A,[1],[0.667953]
ELF3,[1],[0.6674334]
GEN1,[1],[0.6670627]
GAB1,[1],[0.66696566]
PPP1R12A,[1],[0.66680425]
STAM2,[1],[0.66678864]
CGNL1,[1],[0.666658]
CNTFR,[1],[0.6664979]
SPTBN5,[1],[0.6664021]
TAF13,[1],[0.6659949]
PGR,[1],[0.6658846]
ARFGEF2,[1],[0.6658653]
PPL,[1],[0.6653674]
POLR2J,[1],[0.66513985]
SLC4A4,[1],[0.6648979]
PRNP,[1],[0.66486204]
BRD8,[1],[0.66446]
GATA1,[1],[0.66444254]
CBLB,[1],[0.6644338]
PDE3A,[1],[0.6640619]
CCAR1,[1],[0.66404784]
GRIK3,[1],[0.6636182]
PSEN1,[1],[0.6634961]
CEP192,[1],[0.6633007]
GNAO1,[1],[0.6632612]
PPP3CA,[1],[0.6630808]
CDH5,[1],[0.66299754]
LPAR3,[1],[0.662626]
NFATC4,[1],[0.66236997]
PIK3R4,[1],[0.6623653]
ARAP3,[1],[0.6621267]
SSTR1,[1],[0.6621073]
COL6A2,[1],[0.66203254]
IL12B,[1],[0.66172725]
STAM,[1],[0.66171217]
CTSO,[1],[0.6612245]
STXBP1,[1],[0.66117144]
MAGI2,[1],[0.66104513]
FHL5,[1],[0.66098493]
MLLT1,[1],[0.6606194]
MNAT1,[1],[0.66047716]
MYH8,[1],[0.6604129]
FGD5,[1],[0.65985036]
ITGB2,[1],[0.65977544]
FZD7,[1],[0.6596925]
PRKAR1B,[1],[0.6596154]
KLRG1,[1],[0.6589406]
PSMA7,[1],[0.65841484]
SCP2,[1],[0.65826094]
AP2A2,[1],[0.658018]
IRF5,[1],[0.6570899]
RARB,[1],[0.65687186]
GNA15,[1],[0.6566063]
SYT1,[1],[0.6562523]
RAD51,[1],[0.65587944]
PRKAG1,[1],[0.6557757]
RNF111,[1],[0.6555111]
EXOC4,[1],[0.6553564]
IFT172,[1],[0.655195]
SMC4,[1],[0.65497214]
GRK5,[1],[0.6545602]
CYP1A1,[1],[0.6543371]
CXCL5,[1],[0.6542033]
TIMELESS,[1],[0.6540896]
SMG7,[1],[0.6539864]
CD3G,[1],[0.6537522]
TAF9,[1],[0.65373355]
DDB1,[1],[0.6535481]
GNG11,[1],[0.6530193]
GNGT1,[1],[0.6527877]
BCL2,[1],[0.6527283]
PML,[1],[0.65223926]
MALT1,[1],[0.6520011]
CCL11,[1],[0.6517106]
BMPR1B,[1],[0.65143645]
PCDH7,[1],[0.6512959]
NTF4,[1],[0.6512576]
CLIC5,[1],[0.65123504]
TIMP1,[1],[0.65123016]
TEP1,[1],[0.65098464]
GNB3,[1],[0.6505288]
USP33,[1],[0.65027213]
COL2A1,[1],[0.6497307]
MLH1,[1],[0.6493775]
BAZ1B,[1],[0.64933413]
PDCD1LG2,[1],[0.64878386]
IL3RA,[1],[0.6484123]
CD86,[1],[0.6469921]
DNM1,[1],[0.64611965]
CREB3L2,[1],[0.6457763]
CDCA8,[1],[0.64560735]
PRMT5,[1],[0.64559823]
VCL,[1],[0.64537185]
F10,[1],[0.64514714]
DLG1,[1],[0.6449323]
AVPR1A,[1],[0.6448595]
EPAS1,[1],[0.6446246]
TBC1D4,[1],[0.6446196]
CD3E,[1],[0.64413357]
HBA1,[1],[0.64374393]
MYB,[1],[0.643065]
MND1,[1],[0.64284825]
MSH2,[1],[0.64233965]
PLAU,[1],[0.64228487]
LSP1,[1],[0.64225024]
INTS8,[1],[0.64222586]
CHAF1A,[1],[0.6420625]
CHEK2,[1],[0.6419267]
CD80,[1],[0.6416324]
GRK7,[1],[0.6415384]
EPN1,[1],[0.64098704]
IL4R,[1],[0.64090496]
KLF4,[1],[0.6408148]
GNB4,[1],[0.6403229]
E2F2,[1],[0.6402698]
EPHA4,[1],[0.6401972]
CTSC,[1],[0.64005506]
FGF13,[1],[0.63943106]
KCNJ16,[1],[0.63895005]
ZNF521,[1],[0.63880634]
INPP5D,[1],[0.6380583]
MDC1,[1],[0.63778]
TNF,[1],[0.63699794]
WNT11,[1],[0.63687366]
TAF11,[1],[0.63687193]
GNG12,[1],[0.63650376]
SMAD6,[1],[0.6364145]
TEX15,[1],[0.6363932]
FNIP2,[1],[0.63596094]
PARP4,[1],[0.63559914]
FGF19,[1],[0.635533]
GSTM5,[1],[0.635209]
TNKS1BP1,[1],[0.6350948]
PSMC3,[1],[0.63495505]
ADCY1,[1],[0.63479066]
RBBP8,[1],[0.6345123]
LMO2,[1],[0.63445723]
THBD,[1],[0.63408476]
F2,[1],[0.6340507]
XIAP,[1],[0.63374543]
WDR48,[1],[0.6331979]
MYO3A,[1],[0.6331891]
PPP2R2C,[1],[0.6331753]
CDK4,[1],[0.6328325]
HDAC1,[1],[0.63236797]
GNG7,[1],[0.6323338]
AP2B1,[1],[0.6323315]
JAG1,[1],[0.6323225]
MYH3,[1],[0.6321282]
BMP2,[1],[0.6319049]
F2R,[1],[0.63184255]
FZD2,[1],[0.6317797]
MED23,[1],[0.6314437]
FGF4,[1],[0.63120997]
CACNA1B,[1],[0.631174]
GRK1,[1],[0.6310962]
ULK1,[1],[0.63073987]
KLRD1,[1],[0.63052446]
ITCH,[1],[0.630508]
KIF23,[1],[0.63014954]
CACNA1S,[1],[0.63003474]
RGS7,[1],[0.62984127]
EPO,[1],[0.6298245]
FPR1,[1],[0.6296468]
CALD1,[1],[0.62952024]
GUCY1A2,[1],[0.62891716]
RELB,[1],[0.6288594]
CDK6,[1],[0.6287373]
RGS3,[1],[0.62851083]
RAI1,[1],[0.6283756]
CHRM3,[1],[0.62772924]
APOE,[1],[0.627726]
GPS2,[1],[0.62766415]
PDE4D,[1],[0.62732357]
PRICKLE1,[1],[0.6272872]
PPM1D,[1],[0.6272709]
PCDHB12,[1],[0.62718445]
ADCY5,[1],[0.6270248]
RICTOR,[1],[0.6269224]
GRIK2,[1],[0.62686527]
CDX2,[1],[0.6268265]
CDC25A,[1],[0.6268253]
ITGB7,[1],[0.6267927]
EDN1,[1],[0.62676895]
ATP1A2,[1],[0.62674004]
RPL10,[1],[0.62672126]
POLR2H,[1],[0.62556857]
C5,[1],[0.6255236]
FCGR2A,[1],[0.6254399]
E2F4,[1],[0.6252751]
DAXX,[1],[0.62510693]
FZD1,[1],[0.62504655]
RASSF5,[1],[0.62493306]
VAMP2,[1],[0.6248767]
WNT7B,[1],[0.6248152]
NCAPH,[1],[0.62421894]
CSF3,[1],[0.62413335]
NPAS2,[1],[0.6240963]
NLGN1,[1],[0.62387174]
MYBL2,[1],[0.62364]
FGF3,[1],[0.623539]
IL10,[1],[0.6235004]
RNF216,[1],[0.6234496]
IGFBP5,[1],[0.6233801]
ADRA1A,[1],[0.62298775]
MYLPF,[1],[0.62292755]
SSH2,[1],[0.6228122]
MYOF,[1],[0.622784]
GPR15,[1],[0.6218731]
NR4A1,[1],[0.6217098]
BCR,[1],[0.62137437]
GNA13,[1],[0.6213449]
UBE2C,[1],[0.62105507]
KIR3DL2,[1],[0.6208869]
PARP14,[1],[0.6208424]
RAPGEF3,[1],[0.6208176]
PCDHB5,[1],[0.6204448]
PCOLCE,[1],[0.62036866]
SUPT16H,[1],[0.6202754]
SH3BP5,[1],[0.62022036]
VIP,[1],[0.62008655]
ARHGEF10L,[1],[0.6199041]
IFNG,[1],[0.6198952]
EDC4,[1],[0.61988425]
GNA11,[1],[0.61966866]
TBK1,[1],[0.6195004]
MMP15,[1],[0.61948955]
FBXL7,[1],[0.6193201]
WNT2,[1],[0.6192173]
PER1,[1],[0.6191608]
PTH,[1],[0.61913794]
PDPK1,[1],[0.61879915]
PSMD8,[1],[0.6184074]
AMPH,[1],[0.61804694]
CXCL16,[1],[0.6179606]
DRD5,[1],[0.61789167]
WNT7A,[1],[0.61777985]
PLK3,[1],[0.61731035]
PHC1,[1],[0.6172963]
CREB3L3,[1],[0.6171073]
PSMB3,[1],[0.61695313]
PRKAB1,[1],[0.61689466]
CREM,[1],[0.6168409]
IL11,[1],[0.6167439]
CDK9,[1],[0.61646163]
ILK,[1],[0.6161402]
PPP2R5A,[1],[0.6161385]
IL13RA2,[1],[0.6158142]
ZFP36,[1],[0.6156527]
DAAM1,[1],[0.61561406]
MAPK9,[1],[0.6155946]
IL23A,[1],[0.6154106]
COL9A2,[1],[0.6153309]
PRIM1,[1],[0.61483127]
UBE2T,[1],[0.61472124]
HHIP,[1],[0.614687]
CHEK1,[1],[0.6144265]
INHBB,[1],[0.6139047]
CDK2,[1],[0.6136232]
RAB5A,[1],[0.61360717]
FGG,[1],[0.61349803]
PSIP1,[1],[0.61339283]
FSHR,[1],[0.6131811]
CD79B,[1],[0.61298907]
HKDC1,[1],[0.6128414]
CTSH,[1],[0.6126359]
ELMO1,[1],[0.61136776]
TRPC4,[1],[0.61121964]
MMP8,[1],[0.61119336]
DGKD,[1],[0.610981]
PROC,[1],[0.6108147]
GLUD2,[1],[0.6107801]
FXYD1,[1],[0.6105564]
SEM1,[1],[0.61050427]
RRAGA,[1],[0.61039925]
MEN1,[1],[0.61026293]
CLDN18,[1],[0.61015344]
EPHA5,[1],[0.60987854]
SOX17,[1],[0.60979337]
UNC13B,[1],[0.60971105]
PPP1CB,[1],[0.6096629]
COL3A1,[1],[0.6094296]
GRM6,[1],[0.6091828]
SLC9A3R1,[1],[0.60898894]
C1QA,[1],[0.6089508]
GFRA1,[1],[0.6089485]
C4BPA,[1],[0.60885537]
PSMD13,[1],[0.60786426]
HDAC5,[1],[0.60773665]
GPSM3,[1],[0.6076808]
ANAPC1,[1],[0.6071451]
KPNB1,[1],[0.6069271]
MUC13,[1],[0.606907]
EREG,[1],[0.6068529]
HS6ST1,[1],[0.6063246]
C1R,[1],[0.6060445]
CPSF1,[1],[0.6055835]
TRIP10,[1],[0.60542256]
PSMA3,[1],[0.6051607]
IL6R,[1],[0.6048126]
CSK,[1],[0.6039915]
PSCA,[1],[0.6037735]
ATP2B2,[1],[0.6035721]
RAD50,[1],[0.60330653]
EEF2,[1],[0.6030799]
EPHB6,[1],[0.6030062]
ITGAD,[1],[0.60297537]
SOCS2,[1],[0.60267466]
PSMC4,[1],[0.6026704]
PDE1C,[1],[0.6026445]
NOTCH4,[1],[0.6024256]
MEFV,[1],[0.60225886]
WASF2,[1],[0.60190576]
PPP5C,[1],[0.6018697]
DNAH6,[1],[0.6017042]
RTN4,[1],[0.6015927]
CSF2RA,[1],[0.601585]
CDC25C,[1],[0.6010671]
RFC1,[1],[0.6009341]
ELL,[1],[0.6008925]
ZNF208,[1],[0.60077894]
BBS2,[1],[0.5998866]
CREB3L1,[1],[0.5997223]
IL12RB1,[1],[0.5992665]
TICAM2,[1],[0.59915555]
SLC7A5,[1],[0.5991021]
XRCC6,[1],[0.5990196]
ESR2,[1],[0.5985175]
CYP1B1,[1],[0.59843075]
OTC,[1],[0.5983348]
AFF4,[1],[0.598219]
ERCC4,[1],[0.598194]
CSNK1E,[1],[0.5981838]
MUC5AC,[1],[0.59795415]
TFRC,[1],[0.5978267]
DLG5,[1],[0.5975642]
KLF5,[1],[0.5974826]
SOCS6,[1],[0.5974179]
COMP,[1],[0.5974074]
PTCH2,[1],[0.5972932]
ETV4,[1],[0.5968247]
MMP19,[1],[0.59637225]
PTP4A3,[1],[0.59579384]
UBE3A,[1],[0.5954984]
FER,[1],[0.5953984]
IL10RA,[1],[0.595222]
PRSS3,[1],[0.59517956]
RAG1,[1],[0.5951345]
TOP1,[1],[0.59498626]
RING1,[1],[0.59484446]
EIF4EBP1,[1],[0.59458697]
DYRK1A,[1],[0.59455526]
RECK,[1],[0.5945269]
KPNA2,[1],[0.5940315]
CCL21,[1],[0.594019]
TBCD,[1],[0.59398645]
CFD,[1],[0.5933287]
REL,[1],[0.59325206]
ADAM17,[1],[0.5932167]
EPN2,[1],[0.59289044]
TIRAP,[1],[0.5923403]
TRPC6,[1],[0.59219885]
F7,[1],[0.59202176]
NUP85,[1],[0.59182644]
ATP1A1,[1],[0.591813]
EBF1,[1],[0.59169316]
HES1,[1],[0.59165746]
INTS2,[1],[0.59146136]
VTN,[1],[0.5912087]
GCK,[1],[0.5911748]
ADAMTS5,[1],[0.59097093]
VMP1,[1],[0.59088254]
CD28,[1],[0.59064424]
PTPN2,[1],[0.5905585]
RIPK3,[1],[0.59055066]
ATP2B4,[1],[0.5904545]
TWIST1,[1],[0.5903284]
FBXO17,[1],[0.5900294]
PCDHB16,[1],[0.58996385]
SPOCK3,[1],[0.5899119]
PHC2,[1],[0.5898687]
KNTC1,[1],[0.589791]
IL3,[1],[0.5897356]
EYA2,[1],[0.5895749]
SAFB,[1],[0.5895566]
PSMC1,[1],[0.5893681]
CD1D,[1],[0.588814]
CDC37,[1],[0.58880913]
HS6ST2,[1],[0.58821326]
POLR1A,[1],[0.5881579]
TFPT,[1],[0.5879324]
RNF2,[1],[0.58766544]
HOXA2,[1],[0.5870901]
ETV1,[1],[0.58696836]
PDE1A,[1],[0.58668405]
SPAG9,[1],[0.5866745]
SEC23A,[1],[0.5864132]
ACAN,[1],[0.58639836]
SEC24B,[1],[0.58620864]
COL9A3,[1],[0.5862076]
COL9A1,[1],[0.5861893]
CEP135,[1],[0.5858015]
SBF1,[1],[0.58572704]
SPTB,[1],[0.58526605]
CYFIP2,[1],[0.5851776]
NEDD4,[1],[0.5851124]
FNIP1,[1],[0.58501935]
TPM3,[1],[0.58493227]
RPGRIP1L,[1],[0.5835025]
TRIM27,[1],[0.5830731]
EVPL,[1],[0.5827746]
PLK4,[1],[0.58236796]
OXA1L,[1],[0.58218837]
EPHB4,[1],[0.5821368]
OPCML,[1],[0.58189756]
ZWINT,[1],[0.58148736]
CDHR2,[1],[0.5805393]
CCDC8,[1],[0.5805291]
VEGFC,[1],[0.5804057]
WDR33,[1],[0.57979035]
STIL,[1],[0.57969296]
CCNB3,[1],[0.57944614]
KLRC2,[1],[0.57926226]
REEP1,[1],[0.57918984]
MAP3K14,[1],[0.579185]
TUBB2A,[1],[0.57917905]
ADORA1,[1],[0.5788597]
ADCY9,[1],[0.5786085]
GNB2,[1],[0.5784543]
KCNQ5,[1],[0.57817596]
NCKAP1,[1],[0.5781064]
