Gene,Predicted Label,Probability
RALGAPB,[1],[0.5662318]
OPRK1,[1],[0.5659906]
EFNB2,[1],[0.5659853]
HLA-DRB1,[1],[0.565984]
IFNGR1,[1],[0.5659114]
GLUD2,[1],[0.5658232]
SOS2,[1],[0.56578326]
PLA2G2A,[1],[0.56578296]
SYNJ2,[1],[0.56576335]
WASF2,[1],[0.565508]
SPDYA,[1],[0.5654391]
ATP1A3,[1],[0.5653414]
SPIB,[1],[0.56506133]
CALM3,[1],[0.5646831]
PRKAB2,[1],[0.5646113]
OGDH,[1],[0.5645038]
RBM5,[1],[0.5644816]
ABCC2,[1],[0.5641488]
WNT2B,[1],[0.56407255]
ANAPC7,[1],[0.56406015]
MLLT1,[1],[0.56381154]
GRB7,[1],[0.56374377]
CYP8B1,[1],[0.563549]
CTSS,[1],[0.5632263]
CXCL14,[1],[0.5631506]
LIMK1,[1],[0.56295186]
TAS1R1,[1],[0.5628435]
IL22RA1,[1],[0.5627889]
F10,[1],[0.56273705]
HDAC3,[1],[0.5625733]
RNF128,[1],[0.56234294]
ARHGAP11A,[1],[0.5622769]
NR1H4,[1],[0.56210816]
MYL9,[1],[0.5618854]
PSMB8,[1],[0.56186867]
RANGAP1,[1],[0.5618421]
CDH13,[1],[0.5618037]
PALB2,[1],[0.56165785]
TAF4B,[1],[0.5614523]
RRAS,[1],[0.56133366]
PDPN,[1],[0.56125695]
C4BPA,[1],[0.5612124]
HS3ST3A1,[1],[0.561192]
TFAP2C,[1],[0.5611588]
MTA2,[1],[0.56101894]
GRK3,[1],[0.5609447]
ZNF454,[1],[0.56091386]
MTA1,[1],[0.5607732]
CYLD,[1],[0.5606861]
NDC80,[1],[0.5605529]
BGN,[1],[0.5604854]
TBCD,[1],[0.5604445]
ATP1B2,[1],[0.5603561]
DPYSL3,[1],[0.56027585]
NUP37,[1],[0.56025106]
CPEB2,[1],[0.560193]
SH3GL3,[1],[0.5601384]
SOX2,[1],[0.56009066]
KIF23,[1],[0.56001824]
KLF5,[1],[0.5599164]
PRIM1,[1],[0.55972916]
PDE1A,[1],[0.55971485]
DGKI,[1],[0.5596433]
TFF1,[1],[0.55946445]
XCL1,[1],[0.55946314]
VIPR1,[1],[0.5594503]
P4HA3,[1],[0.5593837]
FZD9,[1],[0.5593284]
NFIA,[1],[0.5591029]
TAF4,[1],[0.559024]
MBD1,[1],[0.55899954]
MYO7A,[1],[0.5589967]
ATP6V1C2,[1],[0.5587455]
GSTM1,[1],[0.55869013]
KRT17,[1],[0.5586597]
PCDHGA8,[1],[0.5583652]
PCDHGA11,[1],[0.5583497]
CYP17A1,[1],[0.5582053]
RGS6,[1],[0.5581917]
KAT2A,[1],[0.55818963]
TFPI,[1],[0.5581311]
NONO,[1],[0.5577633]
JAM3,[1],[0.55765164]
MFAP5,[1],[0.5576026]
SDC3,[1],[0.5575655]
NELFE,[1],[0.5573692]
CD36,[1],[0.5570862]
INO80,[1],[0.5570801]
PLOD3,[1],[0.55699223]
NLGN4X,[1],[0.55698067]
CREM,[1],[0.55679476]
DIAPH1,[1],[0.55678844]
CBLC,[1],[0.55658776]
SNCAIP,[1],[0.55648506]
NFKBIE,[1],[0.5563875]
MAML1,[1],[0.55637157]
DCTN1,[1],[0.55599344]
CBX4,[1],[0.555773]
SEMA3C,[1],[0.55558956]
PHC2,[1],[0.5555857]
GRIK5,[1],[0.5554644]
LHCGR,[1],[0.5552844]
DYNC1I1,[1],[0.5551561]
TCF4,[1],[0.5551405]
EVC,[1],[0.5551267]
TUBG1,[1],[0.55468106]
STK3,[1],[0.55457413]
ACTN1,[1],[0.55435175]
MAPK12,[1],[0.55427754]
ACIN1,[1],[0.5542232]
APBB1,[1],[0.5541732]
BUB1,[1],[0.5541369]
TLE2,[1],[0.5540734]
PCDHB11,[1],[0.5539253]
UBE2N,[1],[0.55387616]
IKBKE,[1],[0.5537543]
GPNMB,[1],[0.553693]
CLEC7A,[1],[0.553602]
MLXIPL,[1],[0.553491]
CENPN,[1],[0.5528367]
TACR2,[1],[0.55271006]
CYP1B1,[1],[0.5526285]
NAT8,[1],[0.55253357]
EPHA8,[1],[0.55248576]
TRIM36,[1],[0.5524799]
OBSL1,[1],[0.55238616]
CAT,[1],[0.5523557]
PSMC6,[1],[0.5523212]
LMO1,[1],[0.55224097]
TNNT3,[1],[0.55218816]
CCL28,[1],[0.552146]
F2RL3,[1],[0.5516942]
DSG1,[1],[0.5516271]
IRF4,[1],[0.5515017]
PPP2R5B,[1],[0.5513169]
HK3,[1],[0.55096155]
EED,[1],[0.55086607]
HOXA2,[1],[0.5508569]
GALNT13,[1],[0.5504661]
GTF2H4,[1],[0.5502812]
ACSL4,[1],[0.5501943]
RAG1,[1],[0.5500523]
RPS2,[1],[0.549672]
CUL4A,[1],[0.5493031]
HEATR1,[1],[0.5489236]
PPFIA4,[1],[0.5487315]
CAMK2G,[1],[0.54864734]
FZR1,[1],[0.54849404]
ACOT11,[1],[0.54831386]
DAB2,[1],[0.54829454]
THRAP3,[1],[0.5481868]
PCK2,[1],[0.54801524]
RORA,[1],[0.54800224]
RNF216,[1],[0.5478529]
CXCR6,[1],[0.5477379]
RPS6KA1,[1],[0.54735184]
TLR9,[1],[0.5473339]
LY6H,[1],[0.5473262]
PAX8,[1],[0.5472302]
ARHGEF18,[1],[0.5472051]
AKR1C3,[1],[0.5467024]
EXO1,[1],[0.54661757]
KCNS3,[1],[0.5463698]
SPHK2,[1],[0.54628384]
DPYSL5,[1],[0.54615384]
ZNF471,[1],[0.545999]
POLR2C,[1],[0.5459869]
MAP3K8,[1],[0.5458186]
DSE,[1],[0.54580796]
TNFRSF17,[1],[0.5458001]
CLIP3,[1],[0.54570943]
TAF2,[1],[0.54569393]
RPGRIP1L,[1],[0.54567116]
PCDHA7,[1],[0.545642]
SRRM1,[1],[0.54559046]
MYO5B,[1],[0.5453972]
MALT1,[1],[0.5453001]
OXTR,[1],[0.5452147]
LMOD1,[1],[0.54495806]
WEE1,[1],[0.5448203]
ROR2,[1],[0.54480386]
RAMP3,[1],[0.5447666]
TUBB4A,[1],[0.5447507]
CTTN,[1],[0.54474056]
ADRA2A,[1],[0.54470015]
GEMIN4,[1],[0.5446978]
HMGB2,[1],[0.5446045]
LRRC4C,[1],[0.54449564]
SLC9A1,[1],[0.54437447]
ECE2,[1],[0.5441901]
NUP93,[1],[0.54416245]
DCP1A,[1],[0.544125]
CHML,[1],[0.54411185]
IHH,[1],[0.54409]
HPGDS,[1],[0.5440117]
NPBWR1,[1],[0.5437714]
FCGR3B,[1],[0.54368013]
CYP2C18,[1],[0.5436018]
B3GAT1,[1],[0.5434708]
PIAS1,[1],[0.54326546]
PLXNB3,[1],[0.5432566]
LATS1,[1],[0.54325324]
CSPG4,[1],[0.54322284]
ARF6,[1],[0.54321307]
NDUFS1,[1],[0.543207]
GPS1,[1],[0.54308385]
RIPK1,[1],[0.5430089]
ELN,[1],[0.54288775]
COPA,[1],[0.54281896]
DEPTOR,[1],[0.54280233]
SCNN1D,[1],[0.5426276]
TYR,[1],[0.54258835]
SRGAP1,[1],[0.5425216]
SMARCB1,[1],[0.54249907]
GTF2B,[1],[0.5423956]
GALNT15,[1],[0.5419285]
TBC1D15,[1],[0.54166955]
CNGB3,[1],[0.5415491]
B3GNT7,[1],[0.5413922]
NEK2,[1],[0.5411537]
HTR1E,[1],[0.5410016]
EIF4B,[1],[0.54090905]
MED14,[1],[0.5408496]
PSMB9,[1],[0.5407545]
BCL2L1,[1],[0.5407175]
LGR5,[1],[0.5405039]
NEUROG3,[1],[0.54048306]
UGT1A4,[1],[0.54034936]
CASC3,[1],[0.5403375]
PCDHA12,[1],[0.5403151]
NCAPH,[1],[0.54013515]
TAF1D,[1],[0.5401037]
MYO9B,[1],[0.54009104]
KLHL3,[1],[0.5399994]
HEYL,[1],[0.5396429]
HNRNPM,[1],[0.5395318]
SMAD6,[1],[0.539283]
IL13,[1],[0.5392789]
CLDN4,[1],[0.5391586]
PDE10A,[1],[0.5391382]
ARHGEF2,[1],[0.53892076]
RAD9A,[1],[0.5387165]
SMG5,[1],[0.5386152]
KCNB1,[1],[0.53858715]
WNT16,[1],[0.5385829]
MCM5,[1],[0.5382259]
E2F7,[1],[0.5382018]
OASL,[1],[0.53816956]
FBXO2,[1],[0.538047]
ADORA3,[1],[0.53788775]
EPHA1,[1],[0.53754383]
SIRT1,[1],[0.5374306]
RPS3A,[1],[0.53726625]
RALGAPA2,[1],[0.5364492]
HLA-DQA1,[1],[0.53640354]
APOE,[1],[0.5361786]
DDX58,[1],[0.5361677]
SORBS1,[1],[0.53614]
BMP4,[1],[0.5360555]
ARHGAP10,[1],[0.53593564]
GSPT2,[1],[0.5359191]
SEMA3E,[1],[0.5359]
KRT13,[1],[0.5358655]
LNX1,[1],[0.5358547]
TDRD9,[1],[0.53568584]
SNRPB,[1],[0.53565425]
INHBB,[1],[0.5356281]
NPHS1,[1],[0.5352289]
BST2,[1],[0.5351388]
F13A1,[1],[0.5350549]
RHOC,[1],[0.5349622]
PARD6A,[1],[0.5349401]
HSPA6,[1],[0.5347768]
SIRPA,[1],[0.5346974]
OPN4,[1],[0.5346647]
TUBB1,[1],[0.5345107]
IL24,[1],[0.53438336]
KAT5,[1],[0.53428274]
PSMB5,[1],[0.53390634]
BCL2A1,[1],[0.5339044]
CYP27A1,[1],[0.5338539]
CCNT2,[1],[0.53369063]
GSTM2,[1],[0.53368783]
ITGB7,[1],[0.53342795]
ZNF658,[1],[0.5333948]
SLC12A2,[1],[0.53334427]
ATP1A4,[1],[0.5331263]
KCNMB1,[1],[0.5330881]
MME,[1],[0.5330381]
ANKRD28,[1],[0.53300685]
BDKRB1,[1],[0.5329156]
DAPK1,[1],[0.53267086]
DENND4A,[1],[0.532547]
AAAS,[1],[0.53249186]
IL7,[1],[0.53245455]
RAB39B,[1],[0.5324455]
RPL3,[1],[0.5323202]
LAT,[1],[0.5322734]
SRSF6,[1],[0.5321188]
TACR1,[1],[0.5316631]
CDH3,[1],[0.5314501]
IL27RA,[1],[0.53133947]
EPN1,[1],[0.53120923]
LPAR4,[1],[0.53113174]
ZNF662,[1],[0.5311218]
CFD,[1],[0.53110576]
FZD3,[1],[0.5310868]
BMP8B,[1],[0.53097755]
POLD3,[1],[0.53074586]
XRCC3,[1],[0.53068894]
SYMPK,[1],[0.5305132]
IFT172,[1],[0.5303382]
HAP1,[1],[0.5302807]
CSF1,[1],[0.5302688]
PSEN1,[1],[0.5300785]
CDC37,[1],[0.53006953]
GAD1,[1],[0.5300613]
ELL2,[1],[0.5298636]
YY1,[1],[0.5296372]
TNFRSF13C,[1],[0.52963096]
GRIK4,[1],[0.52962726]
PTPN22,[1],[0.52959466]
PSMA4,[1],[0.5294856]
CACNG6,[1],[0.5291623]
GPC4,[1],[0.52913773]
AGL,[1],[0.5291343]
NRCAM,[1],[0.5291199]
SMURF2,[1],[0.52900755]
PLA1A,[1],[0.5289343]
MED24,[1],[0.52880454]
CRY2,[1],[0.5287075]
HLA-F,[1],[0.5286179]
ERCC4,[1],[0.5285799]
TNFSF12,[1],[0.52841884]
BAX,[1],[0.52834153]
IL1R1,[1],[0.52831423]
LIG1,[1],[0.52825505]
GABBR1,[1],[0.52813005]
JAM2,[1],[0.5280224]
F3,[1],[0.5279384]
MNAT1,[1],[0.5278316]
IL1RAPL1,[1],[0.5277628]
NCBP1,[1],[0.5275678]
SRF,[1],[0.527472]
KPNA7,[1],[0.5274271]
ARPC1B,[1],[0.5274234]
HMGB1,[1],[0.5274096]
S1PR4,[1],[0.52730364]
PSMD2,[1],[0.5271837]
PLIN1,[1],[0.5271685]
RBX1,[1],[0.52673954]
TICAM1,[1],[0.52671486]
FNIP1,[1],[0.52643543]
PHLPP2,[1],[0.5263494]
ETV4,[1],[0.5262784]
SERPING1,[1],[0.52594316]
TGM1,[1],[0.5257615]
NPY1R,[1],[0.5257441]
SKI,[1],[0.5256865]
SLC8A3,[1],[0.5256609]
CREB3L4,[1],[0.52561736]
TLR1,[1],[0.52548724]
MED17,[1],[0.5253196]
SATB2,[1],[0.5251214]
PCOLCE2,[1],[0.524903]
CFB,[1],[0.5248709]
ZNF98,[1],[0.52485746]
CNR2,[1],[0.52480507]
RGS2,[1],[0.52475685]
EPC1,[1],[0.524717]
SEC31A,[1],[0.5246503]
EIF2AK4,[1],[0.52434736]
PDK1,[1],[0.52428865]
ATXN1,[1],[0.5242664]
KIF5B,[1],[0.52421004]
GNG8,[1],[0.52405465]
CCR8,[1],[0.52375436]
TEAD1,[1],[0.5237339]
SERPINA10,[1],[0.5235309]
CYBB,[1],[0.5233131]
SRSF5,[1],[0.5231951]
ATF3,[1],[0.523039]
WDR3,[1],[0.523008]
CYFIP1,[1],[0.52294016]
NCSTN,[1],[0.52254134]
SMAD5,[1],[0.522448]
CASP1,[1],[0.5222742]
SLC9A3R1,[1],[0.52224284]
PAPOLA,[1],[0.52215457]
TNK2,[1],[0.5217899]
CCL15,[1],[0.5216796]
POLD2,[1],[0.5215778]
KCNJ6,[1],[0.5215606]
TTC21B,[1],[0.5215292]
F12,[1],[0.52151084]
PDE6A,[1],[0.52149266]
NLRP1,[1],[0.52145994]
LCN2,[1],[0.521393]
PPM1L,[1],[0.5211913]
SESN1,[1],[0.52083224]
GZMB,[1],[0.52074635]
C5AR1,[1],[0.5206231]
RLBP1,[1],[0.52044183]
CCNH,[1],[0.5202574]
DUSP1,[1],[0.5199713]
UBE2I,[1],[0.5199078]
LBP,[1],[0.5196959]
PFKFB1,[1],[0.5196513]
ARHGAP9,[1],[0.5192906]
NCKAP1L,[1],[0.51923364]
SRSF7,[1],[0.5192005]
TPM1,[1],[0.5191248]
MPL,[1],[0.5191218]
FLCN,[1],[0.5190704]
HEY1,[1],[0.5189677]
CEP72,[1],[0.51884854]
MYBPC1,[1],[0.5187229]
PKIA,[1],[0.51836276]
CCL16,[1],[0.5183486]
TLL2,[1],[0.5181641]
FGF16,[1],[0.51808715]
CENPO,[1],[0.5179906]
UST,[1],[0.5178888]
GP1BA,[1],[0.51783097]
CEACAM6,[1],[0.517802]
CPLX1,[1],[0.5177845]
RAMP2,[1],[0.51777506]
CD38,[1],[0.5176141]
CCL4,[1],[0.51728004]
TRIM24,[1],[0.5172184]
SNX2,[1],[0.51720095]
LMNB1,[1],[0.5170224]
TGM2,[1],[0.5170007]
SLA,[1],[0.51698494]
FOLR1,[1],[0.51694524]
MAPK9,[1],[0.5168956]
ADAR,[1],[0.51688284]
TBK1,[1],[0.5167842]
KCNJ2,[1],[0.51662076]
TNFRSF10B,[1],[0.51607513]
RPS27,[1],[0.5158329]
SPOCK3,[1],[0.5157218]
NEDD1,[1],[0.5155961]
PRKCI,[1],[0.515549]
SRSF2,[1],[0.51554555]
CDON,[1],[0.51544493]
ENTPD8,[1],[0.51543874]
CNGA1,[1],[0.5152686]
GPC6,[1],[0.5150897]
FKBP4,[1],[0.5150371]
ST14,[1],[0.5149468]
THOC5,[1],[0.514859]
RHBDF2,[1],[0.5146021]
S100A12,[1],[0.5145851]
PCDHA4,[1],[0.51453173]
ATXN2L,[1],[0.5143876]
SPRR2A,[1],[0.5143792]
RNF111,[1],[0.514299]
SBF2,[1],[0.5142532]
CNTF,[1],[0.51421744]
MORF4L1,[1],[0.514133]
TNPO1,[1],[0.5140905]
ZNF479,[1],[0.51391786]
XRCC2,[1],[0.5138967]
OSBP,[1],[0.51378447]
MAP2K2,[1],[0.51369095]
PPFIA1,[1],[0.5136852]
IRAK2,[1],[0.51363957]
CCL21,[1],[0.51319236]
TNFRSF10A,[1],[0.51310056]
ELF3,[1],[0.513096]
OTC,[1],[0.5130732]
PLA2G5,[1],[0.51281434]
RAD51AP1,[1],[0.5125501]
SKP1,[1],[0.51252]
RPA2,[1],[0.51245654]
NOD2,[1],[0.51236844]
CASP10,[1],[0.51232356]
KCNJ12,[1],[0.5121935]
GALNT12,[1],[0.512147]
NEFM,[1],[0.51210445]
FOXA2,[1],[0.51205057]
JAG2,[1],[0.512033]
CEBPA,[1],[0.51195234]
PSMA6,[1],[0.5117386]
SYNGAP1,[1],[0.51173246]
ATXN3,[1],[0.5116619]
PPIA,[1],[0.5116248]
AGAP2,[1],[0.5114843]
RXFP4,[1],[0.5113092]
CTC1,[1],[0.5112228]
CXCL3,[1],[0.51096034]
FHOD1,[1],[0.5109305]
CYP2A13,[1],[0.510888]
PTP4A3,[1],[0.51082253]
LMNA,[1],[0.51081467]
PRELP,[1],[0.51078653]
PTGDR2,[1],[0.5107784]
PAFAH1B1,[1],[0.5106918]
RAN,[1],[0.5105143]
CAPN6,[1],[0.5102647]
XRCC1,[1],[0.51016235]
CDK7,[1],[0.5101277]
SOD2,[1],[0.5098826]
CYBA,[1],[0.50984764]
PFN2,[1],[0.5097879]
FANCF,[1],[0.50961995]
SORT1,[1],[0.5095892]
CLDN1,[1],[0.50951827]
AQP7,[1],[0.50951123]
FSHR,[1],[0.50925916]
SIK2,[1],[0.50924975]
CENPL,[1],[0.5090239]
ZWILCH,[1],[0.5090087]
RNF2,[1],[0.508676]
GTF2A1,[1],[0.5085159]
NUP43,[1],[0.50842154]
ADCY10,[1],[0.5083671]
AQP1,[1],[0.50830364]
POLR2G,[1],[0.5082139]
IPO8,[1],[0.5082094]
MYO3B,[1],[0.50819325]
TNFRSF11A,[1],[0.50817025]
ANTXR1,[1],[0.5080334]
EFNA4,[1],[0.50794494]
EFNB3,[1],[0.507771]
CYP19A1,[1],[0.50773054]
NCK1,[1],[0.5076265]
CHST3,[1],[0.50758225]
GTF2H5,[1],[0.5075481]
NTS,[1],[0.5073303]
MCM8,[1],[0.50728613]
CENPH,[1],[0.50708634]
ORC6,[1],[0.5070683]
RFC4,[1],[0.50689965]
AKR1C2,[1],[0.50670356]
SCN4B,[1],[0.50660425]
FNBP1,[1],[0.50653976]
PRF1,[1],[0.50650877]
WIPF1,[1],[0.5064555]
HTR4,[1],[0.50634414]
SCD5,[1],[0.50606763]
PDPK1,[1],[0.5060333]
PPP6R3,[1],[0.5058128]
KLHL2,[1],[0.505743]
UBE2D1,[1],[0.5055396]
KIR3DL2,[1],[0.5054866]
TEAD4,[1],[0.5053699]
CENPJ,[1],[0.50506765]
CARD6,[1],[0.50481397]
CRLF2,[1],[0.50481147]
THBS3,[1],[0.50470614]
PLEKHA7,[1],[0.50470275]
CCK,[1],[0.50452656]
ZBTB17,[1],[0.504396]
PTPRE,[1],[0.5043948]
RGS9,[1],[0.5041706]
PRND,[1],[0.50386286]
PHC1,[1],[0.50380933]
DDX39A,[1],[0.5038067]
MASP1,[1],[0.50375825]
PCDHAC2,[1],[0.50369656]
HES1,[1],[0.50365716]
SH3BP5,[1],[0.50356597]
EPB41L1,[1],[0.5034246]
KLKB1,[1],[0.5033129]
LIN54,[1],[0.50322556]
MND1,[1],[0.5030718]
IFT88,[1],[0.5030538]
NTNG1,[1],[0.50304526]
FOXM1,[1],[0.5030348]
TDRD6,[1],[0.5029757]
SPI1,[1],[0.50288975]
TTF2,[1],[0.50278926]
P4HB,[1],[0.50264055]
ATF4,[1],[0.5026124]
MAP3K12,[1],[0.50257105]
CLDN18,[1],[0.5025009]
DCT,[1],[0.50242126]
IL2,[1],[0.50206435]
SYDE2,[1],[0.50180763]
SERPINH1,[1],[0.50173]
SCG2,[1],[0.501694]
TAOK2,[1],[0.50169396]
CHST1,[1],[0.5015379]
SMARCD3,[1],[0.50142324]
TPM2,[1],[0.50130665]
TMOD1,[1],[0.5012492]
RGS12,[1],[0.5012139]
HTR2C,[1],[0.5012007]
HTR6,[1],[0.5011604]
GNG5,[1],[0.5011085]
IL11,[1],[0.5011041]
NR4A2,[1],[0.50100255]
SV2B,[1],[0.5009778]
CLDN10,[1],[0.500913]
PLCL2,[1],[0.5009118]
NOL6,[1],[0.50039196]
PPP2R3A,[1],[0.50032496]
CEACAM1,[0],[0.4998328]
IFI16,[0],[0.49981815]
UBE2S,[0],[0.49963716]
KCNJ10,[0],[0.49963132]
MYBPC2,[0],[0.4993883]
RAD1,[0],[0.49933487]
TTBK2,[0],[0.49920085]
CD48,[0],[0.49910882]
WASF1,[0],[0.49890247]
SLC7A11,[0],[0.49884486]
RCAN1,[0],[0.4987971]
ADORA2B,[0],[0.4985933]
KLHL13,[0],[0.49848303]
CDC7,[0],[0.49846977]
FBXO27,[0],[0.4982267]
ARAP2,[0],[0.4981704]
AJUBA,[0],[0.49816144]
SIK3,[0],[0.49808925]
KLK6,[0],[0.49795]
FSTL1,[0],[0.49794188]
C4BPB,[0],[0.4979017]
HS6ST1,[0],[0.49756473]
SEC24D,[0],[0.4974174]
GHRL,[0],[0.49724308]
ABLIM3,[0],[0.49723235]
MASTL,[0],[0.49717724]
BATF,[0],[0.49714223]
PDE3B,[0],[0.49698496]
ARHGEF9,[0],[0.49694026]
PPP3CB,[0],[0.49673727]
FCGR1A,[0],[0.49670708]
KERA,[0],[0.49663875]
U2AF1L4,[0],[0.4964939]
EPM2A,[0],[0.49637005]
S100A9,[0],[0.49633104]
MAD1L1,[0],[0.4960788]
PHKA1,[0],[0.4958373]
PPARGC1B,[0],[0.49570706]
ARNT2,[0],[0.49564317]
DYNLL1,[0],[0.4956201]
H4C1,[0],[0.49555737]
DHX38,[0],[0.49524954]
MSH3,[0],[0.49524558]
PCDHB10,[0],[0.49513015]
CD244,[0],[0.49512362]
CCL3,[0],[0.4948452]
AP1S1,[0],[0.49477983]
UGT1A1,[0],[0.49463534]
PSME3,[0],[0.49460602]
LIPE,[0],[0.49360085]
UBE2D3,[0],[0.4935009]
COL8A2,[0],[0.49342105]
IL1R2,[0],[0.4934048]
LRIG1,[0],[0.4933268]
PCDHB3,[0],[0.49330837]
SMARCE1,[0],[0.49326205]
TPM3,[0],[0.49322325]
CCL2,[0],[0.49320313]
ANO1,[0],[0.49285853]
PI3,[0],[0.49281764]
HTR2B,[0],[0.49273533]
RASSF5,[0],[0.49259946]
HSPA4,[0],[0.49244815]
HNRNPUL1,[0],[0.4923699]
KISS1,[0],[0.4923576]
CDKN2B,[0],[0.492344]
VIP,[0],[0.4923045]
SPAG9,[0],[0.49229625]
PIK3R4,[0],[0.49221584]
IFNGR2,[0],[0.49213797]
CD101,[0],[0.49209213]
SPARCL1,[0],[0.49196526]
ANXA1,[0],[0.49174815]
IFIH1,[0],[0.4916127]
AMHR2,[0],[0.49112502]
GTF2E1,[0],[0.49099994]
F7,[0],[0.49094206]
EIF4A1,[0],[0.49090096]
CENPT,[0],[0.4908]
ENAM,[0],[0.49079308]
CBX2,[0],[0.49076414]
NTN1,[0],[0.49075007]
AP2S1,[0],[0.4904999]
AP1S3,[0],[0.49034688]
WTIP,[0],[0.4902276]
ACTN4,[0],[0.48999828]
ITIH2,[0],[0.4896529]
FGD4,[0],[0.4896031]
CITED2,[0],[0.48939803]
COL25A1,[0],[0.4893894]
MIB1,[0],[0.48909715]
TAF1C,[0],[0.48888975]
TRAPPC8,[0],[0.48869318]
A4GNT,[0],[0.48846462]
MSX2,[0],[0.48838016]
SLC18A3,[0],[0.48837066]
CALCR,[0],[0.48834535]
FOXG1,[0],[0.48818263]
POLA2,[0],[0.4879803]
MLXIP,[0],[0.48788017]
SPRR1A,[0],[0.48763514]
SSTR5,[0],[0.4875903]
MCM10,[0],[0.48739567]
EVL,[0],[0.48737156]
STARD13,[0],[0.48725617]
ID3,[0],[0.4869672]
GTF2H3,[0],[0.48686534]
GEMIN2,[0],[0.48680362]
KCNQ1,[0],[0.4867532]
DDX21,[0],[0.4867365]
S100B,[0],[0.4866273]
PSMA5,[0],[0.48636413]
PPARD,[0],[0.48613706]
CYP2A6,[0],[0.48609948]
NLRC4,[0],[0.48595005]
RASGRP3,[0],[0.48582006]
CD19,[0],[0.48581582]
SLA2,[0],[0.4856767]
ALOX15,[0],[0.48559484]
ALS2CL,[0],[0.48557168]
ABLIM1,[0],[0.48550165]
HDAC6,[0],[0.48537198]
SLCO3A1,[0],[0.48516366]
SLC9A3,[0],[0.48508337]
MUSK,[0],[0.4849673]
SAFB,[0],[0.4849051]
TCF12,[0],[0.48486206]
CENPI,[0],[0.4848291]
TGM5,[0],[0.48464602]
MTM1,[0],[0.484544]
APOBEC1,[0],[0.48433632]
CPSF1,[0],[0.4842028]
INS,[0],[0.4837858]
ME1,[0],[0.4837805]
CLIC2,[0],[0.48376304]
WNT6,[0],[0.48366463]
PRKD2,[0],[0.48356968]
ZNF257,[0],[0.4835615]
DDX20,[0],[0.483549]
PDCD11,[0],[0.4834931]
HSPA2,[0],[0.48345387]
PMS2,[0],[0.48343742]
NLRP12,[0],[0.48341128]
NR2E1,[0],[0.48324782]
NKX2-2,[0],[0.4830212]
C2CD3,[0],[0.4829713]
HAMP,[0],[0.48282638]
RFC5,[0],[0.48269323]
ETS2,[0],[0.48261887]
CEP78,[0],[0.48255512]
HSPA5,[0],[0.48241836]
CDC14A,[0],[0.48241088]
TUBB4B,[0],[0.48231235]
CDT1,[0],[0.48226082]
CLDN5,[0],[0.4821216]
PMPCB,[0],[0.48207277]
L1CAM,[0],[0.48200828]
MMP15,[0],[0.48187625]
AQP5,[0],[0.481861]
RAMP1,[0],[0.4817823]
FOXF1,[0],[0.48161963]
STK11,[0],[0.48134184]
IL1RL2,[0],[0.4813318]
CYTH4,[0],[0.48116922]
NUP88,[0],[0.48114857]
PLN,[0],[0.4809988]
HSD11B1,[0],[0.48095447]
TTK,[0],[0.48093176]
SEC13,[0],[0.48085666]
DBF4,[0],[0.48082316]
ECE1,[0],[0.48073706]
SOCS1,[0],[0.4803114]
CDH19,[0],[0.48023948]
GALNT10,[0],[0.48022544]
MRPL17,[0],[0.4802098]
EPHX1,[0],[0.48017153]
ASH2L,[0],[0.47999004]
SP100,[0],[0.4798255]
MAP3K3,[0],[0.47974476]
PLK4,[0],[0.47970846]
PAK6,[0],[0.47965726]
PLIN5,[0],[0.47952142]
PLCZ1,[0],[0.47932705]
LGR4,[0],[0.4792941]
PPBP,[0],[0.47928697]
P2RY6,[0],[0.4792053]
PTGER1,[0],[0.47916207]
MAFA,[0],[0.47910067]
CASP9,[0],[0.47893927]
RTEL1,[0],[0.47877887]
ANTXR2,[0],[0.47870106]
HNRNPC,[0],[0.4786851]
PKM,[0],[0.47857806]
CCT3,[0],[0.47856286]
BMX,[0],[0.47850242]
ENGASE,[0],[0.47830954]
RHOQ,[0],[0.47822505]
OAS2,[0],[0.47796953]
APH1A,[0],[0.47793972]
SLC10A2,[0],[0.4778604]
EXT1,[0],[0.47778833]
MAP3K14,[0],[0.4777806]
ERCC8,[0],[0.47770327]
SSRP1,[0],[0.4776151]
SH2B3,[0],[0.47753152]
RAD17,[0],[0.47748134]
CAB39L,[0],[0.47746873]
PRMT1,[0],[0.47732833]
AHCYL2,[0],[0.4772409]
E2F5,[0],[0.4772045]
FBXL5,[0],[0.47713557]
NR0B1,[0],[0.47708237]
OAS3,[0],[0.47689706]
ANO3,[0],[0.47684133]
TEC,[0],[0.4765742]
GFRA2,[0],[0.47633716]
RNF31,[0],[0.47623566]
XPC,[0],[0.476192]
NDC1,[0],[0.4760208]
ACOT12,[0],[0.47590575]
MEFV,[0],[0.47589338]
PTPRO,[0],[0.47572762]
SEC61A1,[0],[0.47564203]
IL15RA,[0],[0.4755395]
MLLT3,[0],[0.47552344]
RAD51C,[0],[0.4754727]
ST3GAL6,[0],[0.475219]
PELP1,[0],[0.47517475]
BMS1,[0],[0.47514355]
RLIM,[0],[0.47511497]
MAX,[0],[0.47507918]
MARK2,[0],[0.47498977]
POLR2J,[0],[0.47492555]
APBB1IP,[0],[0.47447366]
C1S,[0],[0.4744545]
GYG2,[0],[0.47410044]
SLC2A5,[0],[0.4740564]
FBP1,[0],[0.47396243]
