Gene,Predicted Label,Probability
HNRNPK,[0],[0.46504247]
RBP2,[0],[0.46486583]
MTA2,[0],[0.4644247]
SMPD4,[0],[0.46439952]
FUCA2,[0],[0.46406418]
TRIM63,[0],[0.4637974]
APOE,[0],[0.46371326]
MGAT4A,[0],[0.4635811]
TRPC7,[0],[0.46357712]
CCNH,[0],[0.46350342]
DLGAP4,[0],[0.463497]
SRGAP1,[0],[0.46336204]
MAML2,[0],[0.46308875]
CAT,[0],[0.46307546]
B3GAT2,[0],[0.4627554]
KIF18A,[0],[0.4627451]
SNTG2,[0],[0.46232322]
KRT84,[0],[0.46230268]
MAP3K13,[0],[0.46204194]
RYBP,[0],[0.46201798]
CMTM6,[0],[0.4619312]
UBE3A,[0],[0.46173328]
AP5M1,[0],[0.46171775]
CCT8,[0],[0.46164513]
DIAPH2,[0],[0.46154195]
PTH1R,[0],[0.46147025]
SORL1,[0],[0.46106434]
RTN4,[0],[0.46097928]
FANCC,[0],[0.46091375]
CHST1,[0],[0.4608711]
NUP160,[0],[0.46051577]
GNA11,[0],[0.46029633]
CLEC5A,[0],[0.4597924]
BMPR1A,[0],[0.45971555]
PLAU,[0],[0.45969167]
DPYSL2,[0],[0.45967314]
CTSS,[0],[0.45965835]
MUC1,[0],[0.45964843]
MTHFD2L,[0],[0.45934322]
PCSK2,[0],[0.45926297]
GOLGA4,[0],[0.459207]
PSMD10,[0],[0.45903853]
CREB3L3,[0],[0.45886087]
RBM17,[0],[0.4588426]
CNTNAP1,[0],[0.45875737]
CNTLN,[0],[0.4583601]
AP4B1,[0],[0.45833015]
WAS,[0],[0.45824203]
NCOA2,[0],[0.4580344]
IGSF1,[0],[0.45800954]
ITGAL,[0],[0.4579017]
MYCN,[0],[0.45786315]
CYP2C19,[0],[0.45784527]
ACVRL1,[0],[0.45765373]
SNRNP200,[0],[0.45763615]
MAGI1,[0],[0.45734861]
PPP2R5E,[0],[0.45730984]
CHRNA4,[0],[0.45723146]
HLA-DOA,[0],[0.45720965]
SNAPC4,[0],[0.45712313]
UPF1,[0],[0.45704782]
CHL1,[0],[0.45698556]
MUC5AC,[0],[0.4569222]
C1QB,[0],[0.4568549]
TCL1A,[0],[0.4567757]
AVPR1B,[0],[0.45655072]
ENTPD1,[0],[0.45648044]
MEGF10,[0],[0.45646882]
FOXD3,[0],[0.45641598]
PRPF4B,[0],[0.45608693]
ABCA7,[0],[0.45607382]
MSR1,[0],[0.45604637]
PYGL,[0],[0.45595515]
SLC4A1,[0],[0.45590806]
PRR5,[0],[0.45568472]
ALDH1A2,[0],[0.45546472]
ITGB7,[0],[0.45541206]
BTRC,[0],[0.45532954]
AKAP1,[0],[0.45532563]
TDP2,[0],[0.45529035]
TAF5L,[0],[0.45476755]
INPP5B,[0],[0.4547158]
OXER1,[0],[0.45466346]
PHAX,[0],[0.454244]
VIP,[0],[0.453945]
SKA2,[0],[0.45384017]
SLC10A2,[0],[0.45369852]
CYP27B1,[0],[0.45363826]
TEX264,[0],[0.4536025]
CLASP1,[0],[0.45334584]
GEMIN4,[0],[0.4532613]
NTS,[0],[0.45299673]
GPR39,[0],[0.4527636]
TRPM7,[0],[0.45274746]
SSR4,[0],[0.4527082]
BCL2L11,[0],[0.45267406]
PPME1,[0],[0.4526642]
GATA4,[0],[0.45249614]
HIRA,[0],[0.45249316]
FADD,[0],[0.45234668]
RPA1,[0],[0.45226327]
CD1D,[0],[0.4519821]
ADCYAP1R1,[0],[0.45186844]
MARK2,[0],[0.45167857]
NUTF2,[0],[0.4516431]
SCN8A,[0],[0.45157856]
NOG,[0],[0.45154947]
RPL4,[0],[0.45127338]
PRDX2,[0],[0.4512371]
RPL18,[0],[0.45123008]
SLC8A1,[0],[0.45116028]
WRAP53,[0],[0.45110106]
BRMS1,[0],[0.4509956]
NBN,[0],[0.45082775]
IL7,[0],[0.4507572]
UNC5A,[0],[0.45062461]
PRKAG2,[0],[0.4503499]
ENAM,[0],[0.45026007]
DSN1,[0],[0.45019355]
CTNNA3,[0],[0.45018333]
KIFAP3,[0],[0.44989166]
LCN2,[0],[0.44966382]
HIF1A,[0],[0.4496024]
HNRNPA3,[0],[0.44955847]
BRINP1,[0],[0.4495538]
DPYS,[0],[0.44950685]
GBP3,[0],[0.44950372]
MAL,[0],[0.44948387]
USP48,[0],[0.44904193]
LTB,[0],[0.44899145]
USP44,[0],[0.44891295]
OAS2,[0],[0.4488914]
BMP7,[0],[0.44871]
SACM1L,[0],[0.44861457]
SLC4A4,[0],[0.44857892]
PRSS21,[0],[0.4485095]
UBE2I,[0],[0.4483628]
UHRF1,[0],[0.44832975]
KITLG,[0],[0.44805005]
LILRA4,[0],[0.44792956]
NSMAF,[0],[0.44783175]
CR2,[0],[0.44761607]
SLK,[0],[0.44759953]
ATF3,[0],[0.44736013]
KLHL3,[0],[0.4471804]
GNG7,[0],[0.44710124]
DHX16,[0],[0.44702232]
PSIP1,[0],[0.44688886]
PSMB7,[0],[0.44683993]
SH2D3C,[0],[0.4467607]
OXCT2,[0],[0.446452]
CCDC114,[0],[0.4461122]
ATAD5,[0],[0.44601047]
CRISP3,[0],[0.44598252]
LTB4R2,[0],[0.44598147]
PARP14,[0],[0.44551963]
CASC3,[0],[0.44547918]
MYL3,[0],[0.44539535]
NONO,[0],[0.44531232]
CDC20,[0],[0.44520113]
SRGN,[0],[0.44517532]
PCGF1,[0],[0.4451742]
NAT8,[0],[0.44513735]
DDO,[0],[0.4451179]
RASA4,[0],[0.44509375]
BMP4,[0],[0.44507542]
TRPC1,[0],[0.4449562]
PMS2,[0],[0.44462895]
LPCAT1,[0],[0.44455373]
PFKFB1,[0],[0.44438416]
HLA-DRA,[0],[0.44435582]
CCL21,[0],[0.44430244]
PPIA,[0],[0.44423318]
GSTM5,[0],[0.44422618]
CYP26A1,[0],[0.4441141]
BUB1,[0],[0.444095]
P2RY10,[0],[0.44407815]
GOLM1,[0],[0.44404262]
HES1,[0],[0.44401315]
CTSW,[0],[0.44383657]
HSD17B4,[0],[0.44371653]
UBXN7,[0],[0.44357225]
NUDT7,[0],[0.44341916]
DNAJC3,[0],[0.4433984]
IRAK4,[0],[0.44308642]
BMP2,[0],[0.4430383]
ELF2,[0],[0.44301173]
ALPL,[0],[0.44271323]
TAF1L,[0],[0.4426479]
APOA5,[0],[0.44255084]
SLC2A3,[0],[0.44254375]
NCSTN,[0],[0.4425373]
TAF5,[0],[0.44248652]
NCAN,[0],[0.44212532]
CSPP1,[0],[0.44198433]
DYNLL2,[0],[0.44191146]
FCN1,[0],[0.441898]
SS18L1,[0],[0.44161716]
LTB4R,[0],[0.44157535]
PSEN1,[0],[0.44151476]
P2RY4,[0],[0.4415093]
RNF2,[0],[0.4414608]
MYLPF,[0],[0.44138855]
MUC20,[0],[0.44136992]
ACAN,[0],[0.44109455]
NCF2,[0],[0.44070813]
CCNT1,[0],[0.4405436]
BRD4,[0],[0.44044742]
KAT2B,[0],[0.44043142]
CACNB4,[0],[0.4404276]
RUVBL1,[0],[0.4403819]
SLC22A12,[0],[0.44035974]
NAT8L,[0],[0.4402939]
KANK1,[0],[0.44018373]
HMOX1,[0],[0.43994918]
JARID2,[0],[0.4398251]
PIWIL1,[0],[0.4397336]
POLR2H,[0],[0.43963838]
ULK1,[0],[0.43955654]
KNTC1,[0],[0.43954337]
NFYA,[0],[0.43953997]
ARHGEF10,[0],[0.43942812]
TBCD,[0],[0.43937305]
SNX2,[0],[0.43935063]
TMEM115,[0],[0.43921557]
HP,[0],[0.4391966]
PRKACG,[0],[0.4391165]
GRIA1,[0],[0.43902063]
NUP37,[0],[0.43899482]
CHAF1B,[0],[0.43897712]
GABBR2,[0],[0.43889928]
RPL22,[0],[0.43885174]
NUP50,[0],[0.43872058]
MLEC,[0],[0.4387138]
MX2,[0],[0.43866268]
TAB2,[0],[0.43834266]
COL9A3,[0],[0.43830422]
SNAPC2,[0],[0.43821117]
ESPN,[0],[0.43781364]
E2F2,[0],[0.43776733]
DCAF6,[0],[0.4377387]
IL18RAP,[0],[0.4377001]
CDK13,[0],[0.43760127]
B4GALT3,[0],[0.4375432]
RMI2,[0],[0.43746424]
SEC24B,[0],[0.4369084]
GPHN,[0],[0.43682116]
APLP2,[0],[0.4362696]
SLC44A2,[0],[0.43625563]
DDB1,[0],[0.43618324]
CYFIP1,[0],[0.43612292]
AGPAT4,[0],[0.43604648]
SPOCK3,[0],[0.43603495]
ST3GAL4,[0],[0.43602473]
LPXN,[0],[0.43600106]
ABCA13,[0],[0.43592918]
MAP4K1,[0],[0.4355229]
LIPG,[0],[0.43548653]
PRPF6,[0],[0.43541786]
IL20,[0],[0.43529457]
NUP43,[0],[0.43527105]
SENP3,[0],[0.43526915]
CASP2,[0],[0.43524918]
GPX1,[0],[0.43522534]
TDRD3,[0],[0.43519115]
CAPZA1,[0],[0.4351818]
PPP1R3A,[0],[0.4351601]
CYFIP2,[0],[0.43510813]
CCR5,[0],[0.4350575]
GPR161,[0],[0.43498936]
NME1,[0],[0.43493208]
SCD,[0],[0.4349001]
NUP93,[0],[0.4347472]
HNRNPUL1,[0],[0.4346284]
ANGPT2,[0],[0.4342574]
MAOB,[0],[0.43402293]
INO80,[0],[0.43402088]
CDC25A,[0],[0.43376413]
KIF4B,[0],[0.43376163]
EFNB2,[0],[0.4337585]
DHTKD1,[0],[0.43372115]
PCOLCE2,[0],[0.43365443]
PRELP,[0],[0.4334585]
TRIM21,[0],[0.43339044]
GPR25,[0],[0.43338406]
SLC3A2,[0],[0.43325603]
NOS3,[0],[0.43301624]
GTF2B,[0],[0.4328537]
PSMB6,[0],[0.43277547]
PSMA8,[0],[0.43274716]
POLR2F,[0],[0.43256256]
ATP12A,[0],[0.432403]
NPFFR2,[0],[0.4323393]
SMARCC1,[0],[0.4319133]
CHGB,[0],[0.4318725]
CSNK2A2,[0],[0.43179947]
PAX3,[0],[0.4314347]
GNAI1,[0],[0.43140167]
GMNN,[0],[0.43132603]
EWSR1,[0],[0.4313149]
EEA1,[0],[0.4311939]
RNF128,[0],[0.43087986]
APOA1,[0],[0.43082145]
TNFRSF10B,[0],[0.4307117]
ITGA8,[0],[0.43066785]
F2,[0],[0.43059936]
STAT5B,[0],[0.43021584]
GPR27,[0],[0.43007714]
AURKB,[0],[0.43006673]
CD163,[0],[0.42999628]
PCGF3,[0],[0.42986497]
NBEAL2,[0],[0.42978054]
P2RX5,[0],[0.4296285]
ADD1,[0],[0.42962673]
LMX1A,[0],[0.4295499]
ATP8B4,[0],[0.42948753]
OGDHL,[0],[0.42947975]
MAP2K1,[0],[0.4294411]
GNAI2,[0],[0.42920586]
HCRTR1,[0],[0.42907795]
NOLC1,[0],[0.42889145]
IL17RB,[0],[0.42882213]
PPP2CA,[0],[0.4288151]
DDX3X,[0],[0.42877766]
KLF5,[0],[0.4286789]
CKMT1A,[0],[0.42859083]
CENPK,[0],[0.42834452]
EIF1AX,[0],[0.4283018]
UGT2B11,[0],[0.42813456]
SF3B3,[0],[0.42797565]
CDK2,[0],[0.42781445]
DMP1,[0],[0.427751]
CYCS,[0],[0.4277013]
AGXT2,[0],[0.42765662]
OR2W3,[0],[0.42761764]
WIPF2,[0],[0.42759058]
EIF4A3,[0],[0.4275623]
FMO2,[0],[0.42753676]
PI4KB,[0],[0.4275166]
INPP5E,[0],[0.42736912]
NTNG1,[0],[0.42735824]
PIK3R4,[0],[0.42727995]
CSF1R,[0],[0.42726803]
TXNDC5,[0],[0.42703485]
ARHGEF15,[0],[0.4269351]
PARP9,[0],[0.42673865]
KCNAB1,[0],[0.42665294]
PDS5A,[0],[0.42647865]
GLA,[0],[0.4263844]
AURKA,[0],[0.42625993]
CCT2,[0],[0.42625257]
PMCH,[0],[0.4261133]
RGMB,[0],[0.42606387]
NFRKB,[0],[0.42602068]
CCL5,[0],[0.42593277]
GADD45G,[0],[0.42588675]
CCT3,[0],[0.42587247]
KL,[0],[0.4257747]
SULF1,[0],[0.42569217]
KCND3,[0],[0.42557278]
PER1,[0],[0.42556897]
ENTPD6,[0],[0.42540634]
CXCL13,[0],[0.42537847]
KRT12,[0],[0.42529595]
COL17A1,[0],[0.42513254]
ABI2,[0],[0.4251029]
LPCAT2,[0],[0.42495024]
MMP15,[0],[0.42493114]
RHOF,[0],[0.42486045]
NTRK2,[0],[0.4245386]
INSM1,[0],[0.4245069]
CXCR5,[0],[0.42449704]
RAC2,[0],[0.42446154]
SLC30A6,[0],[0.42426747]
NPM1,[0],[0.42404696]
NUP155,[0],[0.42394155]
CLDN4,[0],[0.42372254]
LRRC4,[0],[0.42345253]
HEXIM1,[0],[0.42332038]
AOC1,[0],[0.4232661]
GCFC2,[0],[0.42309672]
POR,[0],[0.42306536]
KAT6B,[0],[0.42291257]
HCRTR2,[0],[0.42286387]
CAMP,[0],[0.42284226]
COLGALT2,[0],[0.4226866]
BABAM1,[0],[0.4226733]
TNFRSF14,[0],[0.42253757]
UBE2L6,[0],[0.4224065]
NKD2,[0],[0.42235237]
SMG5,[0],[0.42223802]
CD33,[0],[0.4221657]
DLG4,[0],[0.42206296]
PLA2G10,[0],[0.42203486]
COG4,[0],[0.42200488]
CLK1,[0],[0.421971]
GYS1,[0],[0.42191997]
PVR,[0],[0.42182726]
MPO,[0],[0.42180863]
FCN3,[0],[0.42174298]
HKDC1,[0],[0.42171857]
PARP4,[0],[0.4216013]
FBXL5,[0],[0.42153716]
CUL5,[0],[0.4214168]
LDLRAP1,[0],[0.42122015]
SYNGR1,[0],[0.42096364]
LUM,[0],[0.42049804]
GPKOW,[0],[0.42049584]
PALB2,[0],[0.42039943]
COPS2,[0],[0.4202204]
OMD,[0],[0.42020783]
SSU72,[0],[0.41992164]
MAD2L1,[0],[0.4198542]
PCOLCE,[0],[0.4194133]
SMAD7,[0],[0.41938987]
SLC9A3R1,[0],[0.4193867]
ACTC1,[0],[0.41937396]
NAT2,[0],[0.4192414]
MON2,[0],[0.41908213]
APOH,[0],[0.4188185]
PCDHA7,[0],[0.41864386]
HNRNPA2B1,[0],[0.4186419]
SEC23A,[0],[0.41859126]
NUP88,[0],[0.4181852]
EEF2,[0],[0.418036]
STAT2,[0],[0.41794115]
GSTZ1,[0],[0.41791975]
B4GALT2,[0],[0.41762334]
CPSF3,[0],[0.41756448]
LPAR6,[0],[0.41740888]
SLX4,[0],[0.4172859]
TRPC3,[0],[0.41728017]
ERCC4,[0],[0.41721955]
FXYD2,[0],[0.4171857]
MLF1,[0],[0.41670522]
CEP152,[0],[0.41666824]
SSTR5,[0],[0.4165718]
GOLGA2,[0],[0.41648096]
KRT75,[0],[0.4162625]
KISS1,[0],[0.41625768]
AKT2,[0],[0.41618958]
GPR37,[0],[0.41594586]
CX3CR1,[0],[0.4159148]
GABBR1,[0],[0.41585267]
NCOA4,[0],[0.41579634]
NCBP2,[0],[0.41579464]
CADM3,[0],[0.41563714]
TEAD2,[0],[0.41559964]
ITGA5,[0],[0.41533652]
RAD21,[0],[0.4153069]
MC1R,[0],[0.41521564]
BRCC3,[0],[0.41497335]
SYN1,[0],[0.4146668]
LDLR,[0],[0.4146131]
GEMIN5,[0],[0.41421208]
F2RL3,[0],[0.4139664]
SPRR3,[0],[0.41396034]
TEAD1,[0],[0.41392463]
RPN2,[0],[0.41372645]
AP2B1,[0],[0.41357964]
FHL1,[0],[0.41323975]
SIK2,[0],[0.41320774]
RFC3,[0],[0.41312626]
RPL28,[0],[0.4131247]
CTSA,[0],[0.4130701]
TNFRSF13C,[0],[0.41298848]
TNFRSF17,[0],[0.41294482]
CEACAM3,[0],[0.41289777]
WNT1,[0],[0.41279447]
GPC4,[0],[0.41267332]
JAM3,[0],[0.4124788]
DNALI1,[0],[0.4124513]
PTX3,[0],[0.41235656]
HACE1,[0],[0.41221863]
MMP8,[0],[0.41207585]
RANGAP1,[0],[0.4120594]
UFL1,[0],[0.4120542]
ADAMTSL3,[0],[0.41176087]
ZNF189,[0],[0.41159737]
PPP4R1,[0],[0.41151407]
UST,[0],[0.4112867]
MGLL,[0],[0.4112641]
COLEC12,[0],[0.41120535]
PRKAR1B,[0],[0.41096836]
ACIN1,[0],[0.41091105]
ME3,[0],[0.4108536]
HRH3,[0],[0.41082498]
PSMD3,[0],[0.41045463]
EFEMP2,[0],[0.41035947]
DTX3L,[0],[0.41033164]
KIF15,[0],[0.41029254]
SPRR1B,[0],[0.4101065]
TRPC6,[0],[0.40971696]
STX6,[0],[0.40970114]
ARHGEF17,[0],[0.40959272]
SEC31A,[0],[0.40952542]
TRAF3,[0],[0.40949458]
PLCH1,[0],[0.40947476]
PAX7,[0],[0.4094619]
IVD,[0],[0.4092229]
ZNF521,[0],[0.409217]
INTS6,[0],[0.40919936]
COL8A2,[0],[0.4090742]
NUP153,[0],[0.40905893]
MTHFD1L,[0],[0.40897867]
CBL,[0],[0.40883887]
GTF3C1,[0],[0.40882826]
HAO1,[0],[0.4087242]
FLT3LG,[0],[0.4086233]
FBXO2,[0],[0.40857548]
PGAP2,[0],[0.40844008]
GRM6,[0],[0.40840724]
GATA5,[0],[0.40834433]
TPM2,[0],[0.4082833]
TRIP4,[0],[0.40822577]
SLU7,[0],[0.4080136]
CDK5R1,[0],[0.4079194]
HBA1,[0],[0.4079177]
ACSL3,[0],[0.40787512]
ORC2,[0],[0.4078095]
CXCL10,[0],[0.4077874]
FCAR,[0],[0.40775272]
CD48,[0],[0.40759295]
PROCR,[0],[0.40748549]
OR4C13,[0],[0.40745133]
CADM1,[0],[0.40743297]
ZWILCH,[0],[0.40740472]
CELF2,[0],[0.4073293]
CDA,[0],[0.4070819]
ABCG2,[0],[0.40703923]
CLOCK,[0],[0.40696925]
BAK1,[0],[0.4067848]
CCNE2,[0],[0.40677837]
PRKAR2A,[0],[0.40670982]
PAFAH1B2,[0],[0.4065422]
MT1M,[0],[0.40646604]
KPNB1,[0],[0.4062828]
XYLT1,[0],[0.40612626]
RAB11FIP1,[0],[0.40590724]
THBS4,[0],[0.40574047]
SPRR1A,[0],[0.4055923]
SEC24C,[0],[0.40545207]
BTAF1,[0],[0.40501276]
RSPO2,[0],[0.404855]
ARHGEF10L,[0],[0.4047892]
SMARCE1,[0],[0.40474302]
TMSB4X,[0],[0.40457433]
PMEPA1,[0],[0.4043399]
RPL31,[0],[0.40431485]
INTS5,[0],[0.40417606]
FERMT2,[0],[0.40408027]
RALB,[0],[0.40400252]
IFT88,[0],[0.40390563]
DMTN,[0],[0.4036764]
GPS2,[0],[0.40338293]
PPP1R16B,[0],[0.40335116]
IKBKB,[0],[0.4032013]
HELQ,[0],[0.4030619]
AKR1C2,[0],[0.4028379]
ZBTB33,[0],[0.40266913]
RPGR,[0],[0.40257832]
KLHL13,[0],[0.4025545]
VNN3,[0],[0.40250903]
BBS7,[0],[0.40218094]
PCSK5,[0],[0.40217245]
CCL25,[0],[0.4020766]
KIF2C,[0],[0.40200794]
LIG1,[0],[0.40193433]
APOL1,[0],[0.40178773]
HEG1,[0],[0.40178674]
AFMID,[0],[0.40161607]
PPP1R15B,[0],[0.40159354]
SMC1B,[0],[0.40157178]
IL1RAPL1,[0],[0.40156832]
TUBB2B,[0],[0.40147167]
PDX1,[0],[0.4013214]
SDC4,[0],[0.40121678]
GPC6,[0],[0.40109283]
RDH10,[0],[0.40109277]
PASK,[0],[0.40104696]
USF1,[0],[0.40085873]
COPB2,[0],[0.40085214]
OXTR,[0],[0.40077904]
POM121,[0],[0.40066922]
FBLN5,[0],[0.40063167]
STUB1,[0],[0.40057716]
CD40,[0],[0.4003677]
GPD1,[0],[0.40033835]
CRABP1,[0],[0.40032825]
DSCC1,[0],[0.4001156]
HSPA5,[0],[0.39996734]
GAD1,[0],[0.39995363]
GDF7,[0],[0.39981553]
HSPA6,[0],[0.39979511]
SLC15A4,[0],[0.39976963]
ATXN2,[0],[0.399731]
TIMP3,[0],[0.3996774]
MMP2,[0],[0.39954078]
ALDH4A1,[0],[0.39953917]
GHRHR,[0],[0.39947283]
RHOH,[0],[0.39940903]
SAE1,[0],[0.3993655]
ATF7IP,[0],[0.399262]
ISG15,[0],[0.3991458]
MAT1A,[0],[0.39913943]
GAA,[0],[0.39910692]
SYCE2,[0],[0.39907354]
MAN1A2,[0],[0.3990694]
CCR9,[0],[0.39879268]
TCN1,[0],[0.39857864]
ACADS,[0],[0.39854077]
FOXO3,[0],[0.3983482]
EPHB2,[0],[0.3982114]
EPOR,[0],[0.39811394]
MYOCD,[0],[0.3980723]
ALDH3B2,[0],[0.3980188]
EVPL,[0],[0.39788213]
OTC,[0],[0.39783362]
CGNL1,[0],[0.3977258]
PYCR2,[0],[0.3976951]
SEMA3A,[0],[0.3976813]
LRIG3,[0],[0.39762437]
APH1A,[0],[0.39755297]
MAPKAPK5,[0],[0.39739066]
CYBB,[0],[0.3973776]
MAPK4,[0],[0.3973311]
CNR2,[0],[0.3972859]
RCHY1,[0],[0.3972447]
CLIC5,[0],[0.39721796]
HMGXB4,[0],[0.3970432]
SZT2,[0],[0.3966579]
IBSP,[0],[0.39663357]
SKP1,[0],[0.3966228]
ADAMTS5,[0],[0.3966214]
CSNK2A1,[0],[0.39659148]
HNRNPH1,[0],[0.3964763]
IL18BP,[0],[0.3963026]
PKLR,[0],[0.39628798]
BDKRB2,[0],[0.3962819]
KCNJ12,[0],[0.39626798]
UBQLN1,[0],[0.3961887]
FTL,[0],[0.39561772]
CDC42BPB,[0],[0.395543]
SUFU,[0],[0.39552957]
CPPED1,[0],[0.39548564]
EME1,[0],[0.3954219]
COMT,[0],[0.39539278]
TUBB4A,[0],[0.3953452]
TRIM2,[0],[0.39527947]
AMOTL1,[0],[0.39524108]
PTGDR2,[0],[0.3952326]
POU5F1,[0],[0.39516583]
PFN1,[0],[0.39502388]
ONECUT1,[0],[0.39501843]
TYR,[0],[0.39495414]
ARHGEF9,[0],[0.39489168]
RBM5,[0],[0.39487806]
SALL1,[0],[0.39484155]
CAMKK2,[0],[0.39482847]
LIN28A,[0],[0.39462417]
ADAMTS18,[0],[0.3945421]
GTPBP2,[0],[0.3945281]
PHLPP2,[0],[0.3941206]
RGS22,[0],[0.3940367]
ESRRG,[0],[0.3936942]
CD80,[0],[0.393655]
LSM14A,[0],[0.39350164]
ACTR5,[0],[0.39348885]
OS9,[0],[0.39301237]
CUL9,[0],[0.39284733]
FXYD1,[0],[0.39277017]
CLN5,[0],[0.39250237]
P2RY11,[0],[0.39247802]
RAD51,[0],[0.39241725]
HS3ST2,[0],[0.3922615]
PSMD6,[0],[0.3922545]
VANGL2,[0],[0.3921833]
CSTF2T,[0],[0.39216122]
L3MBTL2,[0],[0.39195886]
NELL2,[0],[0.391669]
CD2,[0],[0.3914468]
HSP90B1,[0],[0.39113608]
KISS1R,[0],[0.39090636]
RALGAPB,[0],[0.3908002]
FH,[0],[0.39061853]
SARDH,[0],[0.3903817]
AP2A2,[0],[0.39028478]
MPDZ,[0],[0.3902285]
CARD11,[0],[0.39020926]
EYA4,[0],[0.39018494]
CWC27,[0],[0.3900774]
CD3E,[0],[0.38967586]
MAGI2,[0],[0.3896132]
PTGIS,[0],[0.38955256]
ADAMTS1,[0],[0.3894422]
CLTB,[0],[0.38939115]
TAF9B,[0],[0.38927802]
TYMS,[0],[0.3892522]
PNKP,[0],[0.3892381]
USP30,[0],[0.38919905]
MFAP5,[0],[0.38917515]
KCNQ2,[0],[0.38902143]
AKR7A2,[0],[0.3889165]
LMOD1,[0],[0.38887826]
MMP20,[0],[0.38886178]
CAPN2,[0],[0.38878092]
LCAT,[0],[0.38875532]
HMGB2,[0],[0.38851494]
GAB2,[0],[0.38809934]
TAOK2,[0],[0.38806644]
ALDH7A1,[0],[0.3880092]
BRSK1,[0],[0.3878602]
TUBA1A,[0],[0.3877856]
ATP1A1,[0],[0.38772774]
AGT,[0],[0.38772634]
KDM5A,[0],[0.38765073]
TOB2,[0],[0.3875855]
CPLX1,[0],[0.38749957]
CENPT,[0],[0.38745463]
DLD,[0],[0.38743702]
PLOD2,[0],[0.38743222]
HSD3B1,[0],[0.3873835]
MYO1A,[0],[0.38713294]
TMEM67,[0],[0.38704646]
CSTF3,[0],[0.38701016]
LNX1,[0],[0.3868265]
EHMT1,[0],[0.38679868]
TNFRSF1B,[0],[0.3867904]
SUZ12,[0],[0.38677084]
TUBGCP6,[0],[0.38666418]
ATF4,[0],[0.38631204]
UBA6,[0],[0.38622138]
CRAT,[0],[0.3861556]
RFX7,[0],[0.38600478]
CDC27,[0],[0.38599342]
VGLL1,[0],[0.38597947]
B4GALT1,[0],[0.38593906]
CEP170,[0],[0.38572592]
SOCS2,[0],[0.38550547]
TAC3,[0],[0.38549113]
INO80B,[0],[0.38540202]
NRCAM,[0],[0.38535798]
UGT1A9,[0],[0.38526297]
TGFA,[0],[0.38510394]
NFKBIA,[0],[0.3850679]
RHOBTB2,[0],[0.38503844]
RPL5,[0],[0.3850096]
VAMP7,[0],[0.38500714]
HDAC3,[0],[0.3847948]
PARD6B,[0],[0.38468474]
CFB,[0],[0.38440546]
CENPJ,[0],[0.38417667]
SUPT5H,[0],[0.38400653]
VMP1,[0],[0.38395932]
FES,[0],[0.3838957]
KIF11,[0],[0.38377032]
EED,[0],[0.38373035]
KIF24,[0],[0.38365814]
RAB3IP,[0],[0.38360205]
SNRPC,[0],[0.38340512]
EIF2AK4,[0],[0.3832595]
KLC3,[0],[0.38322407]
SHH,[0],[0.38314912]
GABRB2,[0],[0.38291427]
CALB1,[0],[0.38280472]
PACS2,[0],[0.38275105]
GRM7,[0],[0.38264447]
GCNT2,[0],[0.38239646]
TP53BP2,[0],[0.38223398]
KCNK3,[0],[0.3822267]
NCAPG2,[0],[0.3821414]
PER2,[0],[0.38201138]
RAPGEF4,[0],[0.3819793]
CEACAM6,[0],[0.381914]
CXCR1,[0],[0.3818837]
RPL8,[0],[0.38176373]
MAML1,[0],[0.38176158]
SLC9A1,[0],[0.3816925]
SIK3,[0],[0.38155958]
IL1F10,[0],[0.38155156]
HNRNPL,[0],[0.38154122]
TAF12,[0],[0.3813903]
DERL1,[0],[0.3813356]
LTBP4,[0],[0.38130465]
KCNIP1,[0],[0.38116556]
ST6GAL2,[0],[0.3810054]
P4HA3,[0],[0.38096574]
XPC,[0],[0.3809228]
TLR9,[0],[0.3807635]
CCL7,[0],[0.38037935]
TEK,[0],[0.3803364]
LAMTOR2,[0],[0.37998265]
TIMELESS,[0],[0.37983084]
ORC6,[0],[0.37956905]
ESYT2,[0],[0.37939945]
CASK,[0],[0.3791543]
SLC2A2,[0],[0.37882996]
RRM2,[0],[0.37877375]
SIX3,[0],[0.37874332]
RPS6KA1,[0],[0.37858734]
ARPC1B,[0],[0.37848926]
CCR8,[0],[0.37847513]
UGT1A6,[0],[0.378434]
IL16,[0],[0.37838548]
FBXO11,[0],[0.37837014]
DNAJA4,[0],[0.37818044]
GSPT2,[0],[0.37778926]
NR1H4,[0],[0.37773556]
RGS9,[0],[0.3776343]
NEFM,[0],[0.37735638]
OXT,[0],[0.37731117]
SERPINH1,[0],[0.3772369]
PNPLA4,[0],[0.3772078]
CCK,[0],[0.37714282]
PKD2,[0],[0.37651798]
RHOC,[0],[0.37645063]
GPSM2,[0],[0.3764383]
ELOVL6,[0],[0.37643233]
NNT,[0],[0.3762677]
HLA-DQA1,[0],[0.3762444]
TEX10,[0],[0.3760904]
RFC4,[0],[0.3759514]
KIF17,[0],[0.37587208]
AP2M1,[0],[0.37578124]
SCN5A,[0],[0.37561998]
CACNG2,[0],[0.37547806]
PLEKHG2,[0],[0.37544522]
DKK1,[0],[0.3754306]
NAA25,[0],[0.37540555]
IGF2BP2,[0],[0.37540537]
MAN2B1,[0],[0.37532368]
ASB6,[0],[0.3752891]
ISG20,[0],[0.37514746]
TUBB,[0],[0.3748296]
